PUBUKPRN,UKPRN,KISCOURSEID,KISMODE,ENTUNAVAILREASON,ENTPOP,ENTAGG,ENTAGGYEAR,ENTYEAR1,ENTYEAR2,ENTSBJ,ACCESS,ALEVEL,BACC,DEGREE,FOUNDTN,NOQUALS,OTHER,OTHERHE
10007789,10007789,UNU1LV5P402,1,1,40,13,2022-23,2022-23,,CAH20-02-01,5,90,0,0,0,0,5,0
10007789,10007789,UNU1M100305,1,0,180,14,2022-23,2022-23,,,2,91,2,0,0,1,0,4
10007789,10007789,UNU1M120404,1,0,10,14,2022-23,2022-23,,,0,100,0,0,0,0,0,0
10007789,10007789,UNU1M123408,1,0,10,24,2021-23,2022-23,2021-22,,0,90,10,0,0,0,0,0
10007789,10007789,UNU1M2L3301,1,0,30,14,2022-23,2022-23,,,0,95,0,0,0,0,0,5
10007789,10007789,UNU1N120303,1,0,15,14,2022-23,2022-23,,,0,45,5,0,0,0,0,50
10007789,10007789,UNU1N12A401,1,0,25,24,2021-23,2022-23,2021-22,,0,95,0,0,0,0,0,5
10007789,10007789,UNU1N12N401,1,0,15,24,2021-23,2022-23,2021-22,,5,85,0,0,0,0,5,0
10007789,10007789,UNU1N16A401,1,0,115,13,2022-23,2022-23,,CAH17-01-02,0,75,2,0,0,3,3,17
10007789,10007789,UNU1N16A401,1,0,10,23,2021-23,2022-23,2021-22,CAH17-01-05,10,80,0,0,0,0,0,10
10007789,10007789,UNU1N16N401,1,0,10,24,2021-23,2022-23,2021-22,,0,100,0,0,0,0,0,0
10007789,10007789,UNU1N1N2301,1,0,15,24,2021-23,2022-23,2021-22,,5,60,0,0,0,0,0,35
10007789,10007789,UNU1N1N6301,1,0,115,13,2022-23,2022-23,,CAH17-01-02,0,75,2,0,0,3,3,17
10007789,10007789,UNU1N1N6301,1,0,10,23,2021-23,2022-23,2021-22,CAH17-01-05,10,80,0,0,0,0,0,10
10007789,10007789,UNU1N1NA401,1,0,115,13,2022-23,2022-23,,CAH17-01-02,0,75,2,0,0,3,3,17
10007789,10007789,UNU1N1NA401,1,0,140,13,2022-23,2022-23,,CAH17-01-04,1,79,1,0,0,2,2,15
10007789,10007789,UNU1N1NN401,1,0,115,13,2022-23,2022-23,,CAH17-01-02,0,75,2,0,0,3,3,17
10007789,10007789,UNU1N1NN401,1,0,140,13,2022-23,2022-23,,CAH17-01-04,1,79,1,0,0,2,2,15
10007789,10007789,UNU1N200304,1,0,75,14,2022-23,2022-23,,,0,67,3,0,0,5,3,22
10007789,10007789,UNU1N20A402,1,0,15,14,2022-23,2022-23,,,0,100,0,0,0,0,0,0
10007789,10007789,UNU1N20N401,1,0,35,14,2022-23,2022-23,,,0,100,0,0,0,0,0,0
10007789,10007789,UNU1N2N1301,1,1,30,13,2022-23,2022-23,,CAH17-01-03,0,80,0,0,0,0,0,15
10007789,10007789,UNU1N2NA401,1,1,30,13,2022-23,2022-23,,CAH17-01-03,0,80,0,0,0,0,0,15
10007789,10007789,UNU1N2NP401,1,1,30,13,2022-23,2022-23,,CAH17-01-03,0,80,0,0,0,0,0,15
10007789,10007789,UNU1N323408,1,0,10,24,2021-23,2022-23,2021-22,,0,80,0,0,0,0,0,20
10007789,10007789,UNU1N324306,1,0,85,13,2022-23,2022-23,,CAH17-01-07,2,82,3,0,0,1,0,13
10007789,10007789,UNU1N32A403,1,0,85,13,2022-23,2022-23,,CAH17-01-07,2,82,3,0,0,1,0,13
10007789,10007789,UNU1N400304,1,0,35,14,2022-23,2022-23,,,5,60,0,0,0,5,0,35
10007789,10007789,UNU1N40A403,1,0,15,24,2021-23,2022-23,2021-22,,0,100,0,0,0,0,0,0
10007789,10007789,UNU1N40N402,1,0,30,14,2022-23,2022-23,,,5,95,0,0,0,0,0,0
10007789,10007789,UNU1N550301,1,1,30,13,2022-23,2022-23,,CAH17-01-03,0,80,0,0,0,0,0,15
10007789,10007789,UNU1N55A401,1,1,30,13,2022-23,2022-23,,CAH17-01-03,0,80,0,0,0,0,0,15
10007789,10007789,UNU1N55N401,1,1,30,13,2022-23,2022-23,,CAH17-01-03,0,80,0,0,0,0,0,15
10007789,10007789,UNU1NL41304,1,0,15,24,2021-23,2022-23,2021-22,,0,65,5,0,0,0,0,30
10007789,10007789,UNU1NL4A401,1,0,175,13,2022-23,2022-23,,CAH15-02-01,1,94,2,0,0,0,0,4
10007789,10007789,UNU1NL4A401,1,0,115,13,2022-23,2022-23,,CAH17-01-02,0,75,2,0,0,3,3,17
10007789,10007789,UNU1NL4A401,1,0,85,13,2022-23,2022-23,,CAH17-01-07,2,82,3,0,0,1,0,13
10007789,10007789,UNU1NL4P401,1,0,175,13,2022-23,2022-23,,CAH15-02-01,1,94,2,0,0,0,0,4
10007789,10007789,UNU1NL4P401,1,0,115,13,2022-23,2022-23,,CAH17-01-02,0,75,2,0,0,3,3,17
10007789,10007789,UNU1NL4P401,1,0,85,13,2022-23,2022-23,,CAH17-01-07,2,82,3,0,0,1,0,13
10007789,10007789,UNU1NN32305,1,0,15,14,2022-23,2022-23,,,0,65,0,0,0,0,0,35
10007789,10007789,UNU1NN3A403,1,1,140,13,2022-23,2022-23,,CAH17-01-04,1,79,1,0,0,2,2,15
10007789,10007789,UNU1NN3A403,1,1,85,13,2022-23,2022-23,,CAH17-01-07,2,82,3,0,0,1,0,13
10007789,10007789,UNU1NN3N402,1,1,140,13,2022-23,2022-23,,CAH17-01-04,1,79,1,0,0,2,2,15
10007789,10007789,UNU1NN3N402,1,1,85,13,2022-23,2022-23,,CAH17-01-07,2,82,3,0,0,1,0,13
10007789,10007789,UNU1NN42303,1,0,20,24,2021-23,2022-23,2021-22,,0,65,0,0,0,0,0,35
10007789,10007789,UNU1NN4A402,1,0,140,13,2022-23,2022-23,,CAH17-01-04,1,79,1,0,0,2,2,15
10007789,10007789,UNU1NN4A402,1,0,40,13,2022-23,2022-23,,CAH17-01-08,5,80,0,0,0,0,0,15
10007789,10007789,UNU1NN4N401,1,0,140,13,2022-23,2022-23,,CAH17-01-04,1,79,1,0,0,2,2,15
10007789,10007789,UNU1NN4N401,1,0,40,13,2022-23,2022-23,,CAH17-01-08,5,80,0,0,0,0,0,15
10007789,10007789,UNU1NN52304,1,0,40,14,2022-23,2022-23,,,0,70,0,0,0,0,0,25
10007789,10007789,UNU1NN5A403,1,0,20,24,2021-23,2022-23,2021-22,,0,95,5,0,0,0,0,0
10007789,10007789,UNU1NN5N403,1,1,30,13,2022-23,2022-23,,CAH17-01-03,0,80,0,0,0,0,0,15
10007789,10007789,UNU1P300306,1,0,35,14,2022-23,2022-23,,,5,85,0,0,0,0,10,5
10007789,10007789,UNU1P30A401,1,1,120,13,2022-23,2022-23,,CAH24-01-05,1,91,0,0,0,0,3,4
10007789,10007789,UNU1P30F401,1,1,120,13,2022-23,2022-23,,CAH24-01-05,1,91,0,0,0,0,3,4
10007789,10007789,UNU1P30P402,1,1,120,13,2022-23,2022-23,,CAH24-01-05,1,91,0,0,0,0,3,4
10007789,10007789,UNU1P500303,1,0,25,14,2022-23,2022-23,,,0,95,5,0,0,0,0,0
10007789,10007789,UNU1P50A401,1,1,25,13,2022-23,2022-23,,CAH24-01-04,0,95,5,0,0,0,0,0
10007789,10007789,UNU1P50P402,1,1,25,13,2022-23,2022-23,,CAH24-01-04,0,95,5,0,0,0,0,0
10007789,10007789,UNU1Q300302,1,0,55,14,2022-23,2022-23,,,0,96,2,0,0,0,0,2
10007789,10007789,UNU1Q30A401,1,1,135,13,2022-23,2022-23,,CAH19-01-03,2,94,2,0,0,1,0,2
10007789,10007789,UNU1Q30F401,1,0,15,14,2022-23,2022-23,,,0,90,0,0,0,10,0,0
10007789,10007789,UNU1Q30P401,1,1,135,13,2022-23,2022-23,,CAH19-01-03,2,94,2,0,0,1,0,2
10007789,10007789,UNU1Q3W8302,1,0,30,14,2022-23,2022-23,,,5,90,0,0,0,0,0,5
10007789,10007789,UNU1Q3WA401,1,1,135,13,2022-23,2022-23,,CAH19-01-03,2,94,2,0,0,1,0,2
10007789,10007789,UNU1Q3WA401,1,1,45,13,2022-23,2022-23,,CAH19-01-05,5,90,0,0,0,0,0,0
10007789,10007789,UNU1Q3WF401,1,1,135,13,2022-23,2022-23,,CAH19-01-03,2,94,2,0,0,1,0,2
10007789,10007789,UNU1Q3WF401,1,1,45,13,2022-23,2022-23,,CAH19-01-05,5,90,0,0,0,0,0,0
10007789,10007789,UNU1Q3WP401,1,1,135,13,2022-23,2022-23,,CAH19-01-03,2,94,2,0,0,1,0,2
10007789,10007789,UNU1Q3WP401,1,1,45,13,2022-23,2022-23,,CAH19-01-05,5,90,0,0,0,0,0,0
10007789,10007789,UNU1Q9N2305,1,1,115,13,2022-23,2022-23,,CAH17-01-02,0,75,2,0,0,3,3,17
10007789,10007789,UNU1Q9N2305,1,1,120,13,2022-23,2022-23,,CAH24-01-05,1,91,0,0,0,0,3,4
10007789,10007789,UNU1Q9NA401,1,1,115,13,2022-23,2022-23,,CAH17-01-02,0,75,2,0,0,3,3,17
10007789,10007789,UNU1Q9NA401,1,1,120,13,2022-23,2022-23,,CAH24-01-05,1,91,0,0,0,0,3,4
10007789,10007789,UNU1Q9NF404,1,0,15,14,2022-23,2022-23,,,0,100,0,0,0,0,0,0
10007789,10007789,UNU1Q9NP402,1,1,115,13,2022-23,2022-23,,CAH17-01-02,0,75,2,0,0,3,3,17
10007789,10007789,UNU1Q9NP402,1,1,120,13,2022-23,2022-23,,CAH24-01-05,1,91,0,0,0,0,3,4
10007789,10007789,UNU1Q9R8409,1,0,20,13,2022-23,2022-23,,CAH19-04-09,0,85,0,0,0,5,0,10
10007789,10007789,UNU1QP9D403,1,0,20,13,2022-23,2022-23,,CAH19-04-09,0,85,0,0,0,5,0,10
10007789,10007789,UNU1QP9D403,1,0,120,13,2022-23,2022-23,,CAH24-01-05,1,91,0,0,0,0,3,4
10007789,10007789,UNU1QP9H405,1,0,10,24,2021-23,2022-23,2021-22,,0,100,0,0,0,0,0,0
10007789,10007789,UNU1QV31303,1,0,10,24,2021-23,2022-23,2021-22,,0,90,10,0,0,0,0,0
10007789,10007789,UNU1QV3A401,1,1,135,13,2022-23,2022-23,,CAH19-01-03,2,94,2,0,0,1,0,2
10007789,10007789,UNU1QV3A401,1,1,130,13,2022-23,2022-23,,CAH20-01-01,5,92,1,1,0,0,0,2
10007789,10007789,UNU1QV3P401,1,1,135,13,2022-23,2022-23,,CAH19-01-03,2,94,2,0,0,1,0,2
10007789,10007789,UNU1QV3P401,1,1,130,13,2022-23,2022-23,,CAH20-01-01,5,92,1,1,0,0,0,2
10007789,10007789,UNU1QW36305,1,0,15,14,2022-23,2022-23,,,0,100,0,0,0,0,0,0
10007789,10007789,UNU1QW3A401,1,1,135,13,2022-23,2022-23,,CAH19-01-03,2,94,2,0,0,1,0,2
10007789,10007789,UNU1QW3A401,1,1,120,13,2022-23,2022-23,,CAH24-01-05,1,91,0,0,0,0,3,4
10007789,10007789,UNU1QW3P402,1,1,135,13,2022-23,2022-23,,CAH19-01-03,2,94,2,0,0,1,0,2
10007789,10007789,UNU1QW3P402,1,1,120,13,2022-23,2022-23,,CAH24-01-05,1,91,0,0,0,0,3,4
10007789,10007789,UNU1R9N2408,1,1,140,13,2022-23,2022-23,,CAH17-01-04,1,79,1,0,0,2,2,15
10007789,10007789,UNU1R9N2408,1,1,20,13,2022-23,2022-23,,CAH19-04-09,0,85,0,0,0,5,0,10
10007789,10007789,UNU1R9ND403,1,1,140,13,2022-23,2022-23,,CAH17-01-04,1,79,1,0,0,2,2,15
10007789,10007789,UNU1R9ND403,1,1,20,13,2022-23,2022-23,,CAH19-04-09,0,85,0,0,0,5,0,10
10007789,10007789,UNU1T700402,1,0,10,13,2022-23,2022-23,,CAH19-04-08,0,90,10,0,0,0,0,0
10007789,10007789,UNU1T701302,1,0,10,13,2022-23,2022-23,,CAH19-04-08,0,90,10,0,0,0,0,0
10007789,10007789,UNU1T70A403,1,1,10,13,2022-23,2022-23,,CAH19-04-08,0,90,10,0,0,0,0,0
10007789,10007789,UNU1T70P401,1,1,10,13,2022-23,2022-23,,CAH19-04-08,0,90,10,0,0,0,0,0
10007789,10007789,UNU1T901410,1,0,20,13,2022-23,2022-23,,CAH19-04-09,0,85,0,0,0,5,0,10
10007789,10007789,UNU1T90D403,1,0,20,13,2022-23,2022-23,,CAH19-04-09,0,85,0,0,0,5,0,10
10007789,10007789,UNU1T90F401,1,1,30,12,2022-23,2022-23,,CAH19-04,0,85,5,0,0,5,0,5
10007789,10007789,UNU1T90F401,1,1,20,13,2022-23,2022-23,,CAH19-04-09,0,85,0,0,0,5,0,10
10007789,10007789,UNU1TQ73304,1,0,135,13,2022-23,2022-23,,CAH19-01-03,2,94,2,0,0,1,0,2
10007789,10007789,UNU1TQ73304,1,0,10,13,2022-23,2022-23,,CAH19-04-08,0,90,10,0,0,0,0,0
10007789,10007789,UNU1TQ73404,1,0,135,13,2022-23,2022-23,,CAH19-01-03,2,94,2,0,0,1,0,2
10007789,10007789,UNU1TQ73404,1,0,10,13,2022-23,2022-23,,CAH19-04-08,0,90,10,0,0,0,0,0
10007789,10007789,UNU1TQ7P401,1,1,135,13,2022-23,2022-23,,CAH19-01-03,2,94,2,0,0,1,0,2
10007789,10007789,UNU1TQ7P401,1,1,10,13,2022-23,2022-23,,CAH19-04-08,0,90,10,0,0,0,0,0
10007789,10007789,UNU1V0L0303,1,0,120,12,2022-23,2022-23,,CAH15-01,3,88,2,0,0,1,1,6
10007789,10007789,UNU1V0L0303,1,0,145,12,2022-23,2022-23,,CAH20-01,4,91,1,1,0,0,0,3
10007789,10007789,UNU1V0L0303,1,0,10,13,2022-23,2022-23,,CAH20-01-02,0,90,0,0,0,0,0,10
10007789,10007789,UNU1V0LP401,1,1,120,12,2022-23,2022-23,,CAH15-01,3,88,2,0,0,1,1,6
10007789,10007789,UNU1V0LP401,1,1,145,12,2022-23,2022-23,,CAH20-01,4,91,1,1,0,0,0,3
10007789,10007789,UNU1V0LP401,1,1,10,13,2022-23,2022-23,,CAH20-01-02,0,90,0,0,0,0,0,10
10007789,10007789,UNU1V0LX404,1,0,120,12,2022-23,2022-23,,CAH15-01,3,88,2,0,0,1,1,6
10007789,10007789,UNU1V0LX404,1,0,145,12,2022-23,2022-23,,CAH20-01,4,91,1,1,0,0,0,3
10007789,10007789,UNU1V0LX404,1,0,10,13,2022-23,2022-23,,CAH20-01-02,0,90,0,0,0,0,0,10
10007789,10007789,UNU1V100303,1,0,75,14,2022-23,2022-23,,,5,92,0,0,0,0,0,3
10007789,10007789,UNU1V10A401,1,1,130,13,2022-23,2022-23,,CAH20-01-01,5,92,1,1,0,0,0,2
10007789,10007789,UNU1V10F401,1,0,20,14,2022-23,2022-23,,,5,95,0,0,0,0,0,0
10007789,10007789,UNU1V10P401,1,1,130,13,2022-23,2022-23,,CAH20-01-01,5,92,1,1,0,0,0,2
10007789,10007789,UNU1V140303,1,0,10,14,2022-23,2022-23,,,10,90,0,0,0,0,0,0
10007789,10007789,UNU1V14A401,1,1,130,13,2022-23,2022-23,,CAH20-01-01,5,92,1,1,0,0,0,2
10007789,10007789,UNU1V14P401,1,1,130,13,2022-23,2022-23,,CAH20-01-01,5,92,1,1,0,0,0,2
10007789,10007789,UNU1V230401,1,0,130,13,2022-23,2022-23,,CAH20-01-01,5,92,1,1,0,0,0,2
10007789,10007789,UNU1V231302,1,0,130,13,2022-23,2022-23,,CAH20-01-01,5,92,1,1,0,0,0,2
10007789,10007789,UNU1V23P401,1,1,130,13,2022-23,2022-23,,CAH20-01-01,5,92,1,1,0,0,0,2
10007789,10007789,UNU1V350302,1,0,10,24,2021-23,2022-23,2021-22,,10,90,0,0,0,0,0,0
10007789,10007789,UNU1V354403,1,1,10,13,2022-23,2022-23,,CAH20-01-02,0,90,0,0,0,0,0,10
10007789,10007789,UNU1V35F401,1,0,10,13,2022-23,2022-23,,CAH20-01-02,0,90,0,0,0,0,0,10
10007789,10007789,UNU1V35P401,1,1,10,13,2022-23,2022-23,,CAH20-01-02,0,90,0,0,0,0,0,10
10007789,10007789,UNU1V3P1302,1,0,10,13,2022-23,2022-23,,CAH20-01-02,0,90,0,0,0,0,0,10
10007789,10007789,UNU1V3P1302,1,0,145,12,2022-23,2022-23,,CAH24-01,1,92,1,0,0,0,2,4
10007789,10007789,UNU1V3PA401,1,1,10,13,2022-23,2022-23,,CAH20-01-02,0,90,0,0,0,0,0,10
10007789,10007789,UNU1V3PA401,1,1,145,12,2022-23,2022-23,,CAH24-01,1,92,1,0,0,0,2,4
10007789,10007789,UNU1V3PP401,1,1,10,13,2022-23,2022-23,,CAH20-01-02,0,90,0,0,0,0,0,10
10007789,10007789,UNU1V3PP401,1,1,145,12,2022-23,2022-23,,CAH24-01,1,92,1,0,0,0,2,4
10007789,10007789,UNU1V500304,1,0,15,14,2022-23,2022-23,,,0,100,0,0,0,0,0,0
10007789,10007789,UNU1V50A401,1,1,40,13,2022-23,2022-23,,CAH20-02-01,5,90,0,0,0,0,5,0
10007789,10007789,UNU1V50F402,1,0,10,14,2022-23,2022-23,,,10,85,0,0,0,0,10,0
10007789,10007789,UNU1V50P402,1,1,40,13,2022-23,2022-23,,CAH20-02-01,5,90,0,0,0,0,5,0
10007789,10007789,UNU1VL12303,1,0,15,14,2022-23,2022-23,,,0,100,0,0,0,0,0,0
10007789,10007789,UNU1VL1A401,1,1,105,13,2022-23,2022-23,,CAH15-03-01,3,90,2,1,0,2,0,2
10007789,10007789,UNU1VL1A401,1,1,130,13,2022-23,2022-23,,CAH20-01-01,5,92,1,1,0,0,0,2
10007789,10007789,UNU1VL1P401,1,1,105,13,2022-23,2022-23,,CAH15-03-01,3,90,2,1,0,2,0,2
10007789,10007789,UNU1VL1P401,1,1,130,13,2022-23,2022-23,,CAH20-01-01,5,92,1,1,0,0,0,2
10007789,10007789,UNU1VQ32305,1,0,135,13,2022-23,2022-23,,CAH19-01-03,2,94,2,0,0,1,0,2
10007789,10007789,UNU1VQ32305,1,0,10,13,2022-23,2022-23,,CAH20-01-02,0,90,0,0,0,0,0,10
10007789,10007789,UNU1VQ3A401,1,1,135,13,2022-23,2022-23,,CAH19-01-03,2,94,2,0,0,1,0,2
10007789,10007789,UNU1VQ3A401,1,1,10,13,2022-23,2022-23,,CAH20-01-02,0,90,0,0,0,0,0,10
10007789,10007789,UNU1VQ3P401,1,1,135,13,2022-23,2022-23,,CAH19-01-03,2,94,2,0,0,1,0,2
10007789,10007789,UNU1VQ3P401,1,1,10,13,2022-23,2022-23,,CAH20-01-02,0,90,0,0,0,0,0,10
10007789,10007789,UNU1VQ53304,1,0,10,24,2021-23,2022-23,2021-22,,10,85,0,10,0,0,0,0
10007789,10007789,UNU1VQ5A401,1,1,135,13,2022-23,2022-23,,CAH19-01-03,2,94,2,0,0,1,0,2
10007789,10007789,UNU1VQ5A401,1,1,40,13,2022-23,2022-23,,CAH20-02-01,5,90,0,0,0,0,5,0
10007789,10007789,UNU1VQ5P402,1,1,135,13,2022-23,2022-23,,CAH19-01-03,2,94,2,0,0,1,0,2
10007789,10007789,UNU1VQ5P402,1,1,40,13,2022-23,2022-23,,CAH20-02-01,5,90,0,0,0,0,5,0
10007789,10007789,UNU1VV13303,1,0,130,13,2022-23,2022-23,,CAH20-01-01,5,92,1,1,0,0,0,2
10007789,10007789,UNU1VV13303,1,0,10,13,2022-23,2022-23,,CAH20-01-02,0,90,0,0,0,0,0,10
10007789,10007789,UNU1VV1A401,1,1,130,13,2022-23,2022-23,,CAH20-01-01,5,92,1,1,0,0,0,2
10007789,10007789,UNU1VV1A401,1,1,10,13,2022-23,2022-23,,CAH20-01-02,0,90,0,0,0,0,0,10
10007789,10007789,UNU1VV1P401,1,1,130,13,2022-23,2022-23,,CAH20-01-01,5,92,1,1,0,0,0,2
10007789,10007789,UNU1VV1P401,1,1,10,13,2022-23,2022-23,,CAH20-01-02,0,90,0,0,0,0,0,10
10007789,10007789,UNU1W400303,1,0,20,14,2022-23,2022-23,,,0,95,0,0,0,0,0,5
10007789,10007789,UNU1W40A401,1,1,30,13,2022-23,2022-23,,CAH25-02-03,5,90,0,0,0,0,0,5
10007789,10007789,UNU1W40F401,1,1,30,13,2022-23,2022-23,,CAH25-02-03,5,90,0,0,0,0,0,5
10007789,10007789,UNU1W40P402,1,1,30,13,2022-23,2022-23,,CAH25-02-03,5,90,0,0,0,0,0,5
10007789,10007789,UNU1W610305,1,0,25,14,2022-23,2022-23,,,0,95,0,0,0,0,0,5
10007789,10007789,UNU1W61A401,1,1,120,13,2022-23,2022-23,,CAH24-01-05,1,91,0,0,0,0,3,4
10007789,10007789,UNU1W61F401,1,0,20,24,2021-23,2022-23,2021-22,,0,85,0,0,0,15,0,0
10007789,10007789,UNU1W61P402,1,1,120,13,2022-23,2022-23,,CAH24-01-05,1,91,0,0,0,0,3,4
10007789,10007789,UNU1W6P3302,1,0,50,14,2022-23,2022-23,,,0,95,0,0,0,0,0,0
10007789,10007789,UNU1W6PA401,1,1,120,13,2022-23,2022-23,,CAH24-01-05,1,91,0,0,0,0,3,4
10007789,10007789,UNU1W6PA401,1,1,35,13,2022-23,2022-23,,CAH25-01-04,0,95,0,0,0,0,0,0
10007789,10007789,UNU1W6PF401,1,1,120,13,2022-23,2022-23,,CAH24-01-05,1,91,0,0,0,0,3,4
10007789,10007789,UNU1W6PF401,1,1,35,13,2022-23,2022-23,,CAH25-01-04,0,95,0,0,0,0,0,0
10007789,10007789,UNU1W6PP402,1,1,120,13,2022-23,2022-23,,CAH24-01-05,1,91,0,0,0,0,3,4
10007789,10007789,UNU1W6PP402,1,1,35,13,2022-23,2022-23,,CAH25-01-04,0,95,0,0,0,0,0,0
10007789,10007789,UNU1W8Q3301,1,0,50,14,2022-23,2022-23,,,5,90,0,0,0,0,0,0
10007789,10007789,UNU1W8QA401,1,1,135,13,2022-23,2022-23,,CAH19-01-03,2,94,2,0,0,1,0,2
10007789,10007789,UNU1W8QA401,1,1,45,13,2022-23,2022-23,,CAH19-01-05,5,90,0,0,0,0,0,0
10007789,10007789,UNU1W8QP401,1,1,135,13,2022-23,2022-23,,CAH19-01-03,2,94,2,0,0,1,0,2
10007789,10007789,UNU1W8QP401,1,1,45,13,2022-23,2022-23,,CAH19-01-05,5,90,0,0,0,0,0,0
10007789,10007789,UNU1WQ43303,1,0,20,24,2021-23,2022-23,2021-22,,5,95,0,0,0,0,0,0
10007789,10007789,UNU1WQ4A401,1,1,135,13,2022-23,2022-23,,CAH19-01-03,2,94,2,0,0,1,0,2
10007789,10007789,UNU1WQ4A401,1,1,30,13,2022-23,2022-23,,CAH25-02-03,5,90,0,0,0,0,0,5
10007789,10007789,UNU1WQ4P402,1,1,135,13,2022-23,2022-23,,CAH19-01-03,2,94,2,0,0,1,0,2
10007789,10007789,UNU1WQ4P402,1,1,30,13,2022-23,2022-23,,CAH25-02-03,5,90,0,0,0,0,0,5
10007789,10007789,UNU1WV61305,1,0,130,13,2022-23,2022-23,,CAH20-01-01,5,92,1,1,0,0,0,2
10007789,10007789,UNU1WV61305,1,0,120,13,2022-23,2022-23,,CAH24-01-05,1,91,0,0,0,0,3,4
10007789,10007789,UNU1WV6A401,1,1,130,13,2022-23,2022-23,,CAH20-01-01,5,92,1,1,0,0,0,2
10007789,10007789,UNU1WV6A401,1,1,120,13,2022-23,2022-23,,CAH24-01-05,1,91,0,0,0,0,3,4
10007789,10007789,UNU1WV6P402,1,1,130,13,2022-23,2022-23,,CAH20-01-01,5,92,1,1,0,0,0,2
10007789,10007789,UNU1WV6P402,1,1,120,13,2022-23,2022-23,,CAH24-01-05,1,91,0,0,0,0,3,4
10007789,10007789,UNU1WW4P402,1,1,45,13,2022-23,2022-23,,CAH19-01-05,5,90,0,0,0,0,0,0
10007789,10007789,UNU1WW4P402,1,1,30,13,2022-23,2022-23,,CAH25-02-03,5,90,0,0,0,0,0,5
10007789,10007789,UNU1WW84304,1,0,20,14,2022-23,2022-23,,,5,90,5,0,0,0,0,0
10007789,10007789,UNU1WW8A401,1,1,45,13,2022-23,2022-23,,CAH19-01-05,5,90,0,0,0,0,0,0
10007789,10007789,UNU1WW8A401,1,1,30,13,2022-23,2022-23,,CAH25-02-03,5,90,0,0,0,0,0,5
10007789,10007789,UNU1X000301,1,1,45,13,2022-23,2022-23,,CAH22-01-01,0,95,0,0,0,0,0,0
10007789,10007789,UNU1X00A401,1,1,45,13,2022-23,2022-23,,CAH22-01-01,0,95,0,0,0,0,0,0
10007789,10007789,UNU1X010301,1,1,45,13,2022-23,2022-23,,CAH22-01-01,0,95,0,0,0,0,0,0
10007789,10007789,UNU1X01A401,1,1,45,13,2022-23,2022-23,,CAH22-01-01,0,95,0,0,0,0,0,0
10007789,10007789,UNU1X300305,1,0,40,14,2022-23,2022-23,,,5,90,5,0,0,0,0,5
10007789,10007789,UNU1X30A402,1,0,15,24,2021-23,2022-23,2021-22,,0,100,0,0,0,0,0,0
10007789,10007789,UNU1X610301,1,1,45,13,2022-23,2022-23,,CAH22-01-01,0,95,0,0,0,0,0,0
10007789,10007789,UNU1X61A401,1,1,45,13,2022-23,2022-23,,CAH22-01-01,0,95,0,0,0,0,0,0
10007789,10007789,UNU1Y000302,1,0,15,24,2021-23,2022-23,2021-22,,0,85,5,0,0,0,0,5
10007789,10007789,UNU1Y00A401,1,0,15,13,2022-23,2022-23,,CAH23-01-04,0,95,5,0,0,0,0,0
10007789,10007789,UNU1Y00F402,1,1,15,13,2022-23,2022-23,,CAH23-01-04,0,95,5,0,0,0,0,0
10007789,10007789,UNU1Y00P401,1,0,15,13,2022-23,2022-23,,CAH23-01-04,0,95,5,0,0,0,0,0
10007790,10007790,UTACCFIMAH,1,0,55,14,2022-23,2022-23,,,4,71,0,0,0,0,13,13
10007790,10007790,UTACMMEMAH,1,0,10,24,2021-23,2022-23,2021-22,,0,55,0,10,0,0,10,25
10007790,10007790,UTAICSCBSCH,1,0,40,14,2022-23,2022-23,,,5,80,5,0,0,0,10,5
10007790,10007790,UTAINTLBSCH,1,0,20,24,2021-23,2022-23,2021-22,,0,80,5,0,0,0,5,10
10007790,10007790,UTANHGKMAH,1,1,140,13,2022-23,2022-23,,CAH20-01-05,3,88,2,0,0,0,5,2
10007790,10007790,UTANHISMAH,1,0,20,14,2022-23,2022-23,,,0,95,5,0,0,0,0,0
10007790,10007790,UTANHLTMAH,1,0,140,13,2022-23,2022-23,,CAH20-01-05,3,88,2,0,0,0,5,2
10007790,10007790,UTANIMEBAH,1,0,20,14,2022-23,2022-23,,,0,65,0,0,0,0,5,30
10007790,10007790,UTANMEHMAH,1,0,15,14,2022-23,2022-23,,,5,75,0,0,0,0,15,5
10007790,10007790,UTAPMATBSCH,1,0,10,14,2022-23,2022-23,,,0,60,0,0,0,10,20,10
10007790,10007790,UTAPPSSBSCH,1,0,55,14,2022-23,2022-23,,,0,88,5,0,0,0,0,7
10007790,10007790,UTARAAGMAH,1,1,20,13,2022-23,2022-23,,CAH19-04-07,10,85,0,0,0,0,5,0
10007790,10007790,UTARAAGMAH,1,1,140,13,2022-23,2022-23,,CAH20-01-05,3,88,2,0,0,0,5,2
10007790,10007790,UTARAFRMAH,1,0,75,13,2022-23,2022-23,,CAH19-04-01,1,96,1,1,0,0,1,1
10007790,10007790,UTARAFRMAH,1,0,20,13,2022-23,2022-23,,CAH19-04-07,10,85,0,0,0,0,5,0
10007790,10007790,UTARAHIMAH,1,0,20,13,2022-23,2022-23,,CAH19-04-07,10,85,0,0,0,0,5,0
10007790,10007790,UTARAHIMAH,1,0,275,13,2022-23,2022-23,,CAH20-01-01,2,80,9,1,0,0,7,2
10007790,10007790,UTARAPOMAH,1,0,10,24,2021-23,2022-23,2021-22,,0,80,10,0,0,0,0,10
